evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21748,267,1,10,0.001294,-0.000504,-0.189906,0.021567,0.009496,-0.009886,-0.021192,-0.016940 
1,21748,228,4,4,0.001294,-0.000504,-0.037777,-0.003259,-0.012302,0.017703,0.019547,0.007383 
2,21748,241,3,6,0.001294,-0.000504,-0.037008,0.004127,-0.002543,0.006580,-0.000822,-0.001317 
3,21748,233,2,5,0.001294,-0.000504,-0.036995,-0.002302,0.004214,0.010249,-0.014402,0.004932 
4,21748,253,1,8,0.001294,-0.000504,-0.054142,0.014802,0.014061,0.004084,-0.027982,-0.007566 
5,21748,236,5,5,0.001294,-0.000504,-0.026198,0.002460,-0.017199,0.015598,0.026337,0.004932 
6,21748,220,3,3,0.001294,-0.000504,-0.037629,-0.009251,-0.001553,0.013383,-0.000822,0.009833 
7,21748,235,4,5,0.001294,-0.000504,-0.038899,-0.001559,-0.008580,0.013241,0.012757,0.004932 
8,21748,220,3,3,0.001294,-0.000504,-0.203367,-0.005387,-0.003323,0.016929,-0.000822,0.009833 
9,21748,236,5,5,0.001294,-0.000504,-0.148312,0.003981,-0.016476,0.017983,0.026337,0.004932 
10,21748,268,2,10,0.001294,-0.000504,-0.045254,0.021409,0.002209,-0.009203,-0.007612,-0.016940 
11,21748,222,5,3,0.001294,-0.000504,-0.203333,-0.002505,-0.013798,0.021977,0.026337,0.009833 
12,21748,218,1,3,0.001294,-0.000504,-0.057437,-0.004162,0.009394,0.015829,-0.027982,0.009833 
13,21748,241,3,6,0.001294,-0.000504,-0.163047,0.004734,-0.002092,0.005809,-0.000822,-0.001317 
14,21748,228,4,4,0.001294,-0.000504,-0.031124,-0.001864,-0.012720,0.015355,0.019547,0.007383 
15,21748,241,3,6,0.001294,-0.000504,-0.035793,0.004671,-0.002406,0.004708,-0.000822,-0.001317 
16,21748,224,0,4,0.001294,-0.000504,-0.062850,0.003228,0.012668,0.016748,-0.034772,0.007383 
17,21748,246,1,7,0.001294,-0.000504,-0.215821,0.012241,0.007991,0.004131,-0.021192,-0.004442 
18,21748,239,1,6,0.001294,-0.000504,-0.048100,0.007974,0.011802,0.007805,-0.027982,-0.001317 
19,21748,245,0,7,0.001294,-0.000504,-0.060086,0.013346,0.016490,0.007080,-0.034772,-0.004442 
20,21748,228,4,4,0.001294,-0.000504,-0.035911,-0.002649,-0.012367,0.015072,0.019547,0.007383 
21,21748,224,0,4,0.001294,-0.000504,-0.038657,0.001601,0.013907,0.015372,-0.034772,0.007383 
22,21748,241,3,6,0.001294,-0.000504,-0.038082,0.003641,-0.001918,0.005966,-0.000822,-0.001317 
23,21748,253,1,8,0.001294,-0.000504,-0.059354,0.015421,0.012964,0.001560,-0.027982,-0.007566 
24,21748,226,2,4,0.001294,-0.000504,-0.035711,-0.006421,0.001049,0.011547,-0.007612,0.007383 
25,21748,227,3,4,0.001294,-0.000504,-0.037348,-0.006081,-0.004670,0.013527,0.005968,0.007383 
26,21748,218,1,3,0.001294,-0.000504,-0.058748,-0.003471,0.009309,0.016126,-0.027982,0.009833 
27,21748,240,2,6,0.001294,-0.000504,-0.241671,0.008746,0.003724,0.006764,-0.014402,-0.001317 
28,21748,228,4,4,0.001294,-0.000504,-0.032613,-0.002638,-0.011955,0.016480,0.019547,0.007383 
29,21748,236,5,5,0.001294,-0.000504,-0.373966,0.009968,-0.017201,0.018545,0.026337,0.004932 
